,u0,u1,u2,x_sim0,x_sim1,x_sim2
778,61.0,0.0,0.0,54.62749305409261,54.404156882683935,54.86901964875457
779,61.0,0.0,0.0,54.86643139690034,54.41959206109286,54.87244383184507
780,88.0,0.0,0.0,55.073751511468814,54.46007933779957,54.87584649010885
781,88.0,0.0,0.0,55.59550896906086,54.51795850734544,54.88222936086113
782,88.0,0.0,0.0,56.05270693609832,54.626205915044665,54.891371688559
783,99.0,0.0,0.0,56.45450638156312,54.768915827289604,54.909066765564056
784,105.0,0.0,0.0,56.94687924451944,54.93412212416142,54.938757198795905
785,105.0,0.0,0.0,57.458491005656896,55.12833119006831,54.98135474965573
786,105.0,0.0,0.0,57.912620034685645,55.34944008000002,55.03885242858687
787,105.0,0.0,0.0,58.31454909369923,55.58815843089059,55.113296531275424
788,105.0,0.0,0.0,58.6683193463986,55.83802064956194,55.20547902056938
789,105.0,0.0,0.0,58.977151180171454,56.09457890077293,55.315372595433786
790,105.0,0.0,0.0,59.24370900567702,56.354778111937804,55.44243428022175
791,105.0,0.0,0.0,59.47028038573056,56.61650093430946,55.585810508340366
792,105.0,0.0,0.0,59.658906471040176,56.87824700165018,55.74447198033613
793,105.0,0.0,0.0,59.81148300263118,57.138910482522476,55.91729985460099
794,120.0,0.0,0.0,59.92984170323169,57.397626748348,56.1031387702091
795,120.0,0.0,0.0,60.205784782981084,57.65366655691051,56.30082750078149
796,120.0,0.0,0.0,60.43901487631709,57.9233294941603,56.50806269126874
797,120.0,0.0,0.0,60.630427360238514,58.20464477123785,56.72578626138096
798,120.0,0.0,0.0,60.780792476896266,58.49620393995042,56.95463050858045
799,120.0,0.0,0.0,60.890869814828015,58.79707756897719,57.19500927722729
800,120.0,0.0,0.0,60.9615024905368,59.10675788305055,57.447191032405996
801,120.0,0.0,0.0,60.99369477480052,59.42513028262945,57.711358471747275
802,120.0,0.0,0.0,60.98867343949373,59.7524762230903,57.98765920319532
803,120.0,0.0,0.0,60.94793084121129,60.089511385259925,58.27625189250675
804,120.0,0.0,0.0,60.87324640687435,60.437466227343435,58.57735234762759
805,40.0,0.0,0.0,60.766682569956096,60.79822126144262,58.89128442705402
806,40.0,0.0,0.0,59.61738861142473,61.17451785354365,59.21854163467462
807,40.0,0.0,0.0,58.55182455886768,61.49028800947892,59.56601079240179
808,40.0,0.0,0.0,57.600155810344,61.741921364032294,59.924612558197424
809,40.0,0.0,0.0,56.778839912693556,61.92193861183563,60.28548279090668
810,40.0,0.0,0.0,56.091688121016766,62.01895395702945,60.639602972723665
811,40.0,0.0,0.0,55.53265078710154,62.01764924555317,60.977452664015864
812,40.0,0.0,0.0,55.089315319733636,61.89922540442032,61.28867289880403
813,40.0,0.0,0.0,54.74621124554845,61.64297888699508,61.56178873419501
814,40.0,0.0,0.0,54.48737750488622,61.22980448148442,61.784112995622785
815,40.0,0.0,0.0,54.29801907223823,60.64828844517072,61.94203559725944
816,40.0,0.0,0.0,54.16532709665522,59.9031637756855,62.021960217921894
817,40.0,0.0,0.0,54.078645248512075,59.023839532302986,62.012100938093866
818,40.0,0.0,0.0,54.029189877524175,58.0679967691303,61.90507506393098
819,40.0,0.0,0.0,54.00953693523685,57.11439215515995,61.700671457415126
820,40.0,0.0,0.0,54.01310126651822,56.24359459816144,61.40757055147233
821,40.0,0.0,0.0,54.03381848829471,55.51475643659781,61.042756192814075
822,40.0,0.0,0.0,54.06613247293002,54.95192269465329,60.62837768816565
823,40.0,0.0,0.0,54.10520691127379,54.546755328933784,60.18735478466721
824,40.0,0.0,0.0,54.147154925098775,54.27209412368423,59.739675343661055
825,40.0,0.0,0.0,54.18912324159293,54.095876154428225,59.3005390360726
826,40.0,0.0,0.0,54.229206348111,53.9895336174892,58.88022490563911
827,40.0,0.0,0.0,54.266261255762146,53.930918642483505,58.48491248079881
828,40.0,0.0,0.0,54.29970261572784,53.90412123207258,58.1177592499917
829,40.0,0.0,0.0,54.32932486105747,53.89817618288859,57.77986370022794
830,40.0,0.0,0.0,54.35516621437731,53.90568200140632,57.4709993389194
831,40.0,0.0,0.0,54.37741214081832,53.92168541108899,57.190129830545274
832,40.0,0.0,0.0,54.39632992638097,53.942876787571265,56.935754133382865
833,40.0,0.0,0.0,54.41222577366805,53.967040306194036,56.70613133130966
834,40.0,0.0,0.0,54.42541743744576,53.992687692005575,56.49942421252847
835,40.0,0.0,0.0,54.43621729852525,54.01881681242722,56.313789265607866
836,40.0,0.0,0.0,54.44492233311594,54.04475284877623,56.14743176108843
837,40.0,0.0,0.0,54.45180858262272,54.07004345621684,55.99863822033919
838,40.0,0.0,0.0,54.457128527416884,54.094389119345266,55.865794295421495
839,40.0,0.0,0.0,54.461110308020594,54.11759650163371,55.747393277430064
840,40.0,0.0,0.0,54.463958097096295,54.139546892088134,55.64203862814791
841,40.0,0.0,0.0,54.4658531641663,54.160174629032966,55.548442748759534
842,40.0,0.0,0.0,54.46695533281434,54.179452165491,55.465423432488755
843,40.0,0.0,0.0,54.46740463462696,54.19737958977849,55.391898948032235
844,40.0,0.0,0.0,54.46732303345015,54.213977158642436,55.326882373050466
845,40.0,0.0,0.0,54.46681613959087,54.22927988481918,55.26947558127857
846,40.0,0.0,0.0,54.465974864214104,54.24333353896132,55.21886314422661
847,40.0,0.0,0.0,54.46487698453008,54.256191636229545,55.17430631392154
848,40.0,0.0,0.0,54.46358860383522,54.267913117916095,55.13513719043777
849,40.0,0.0,0.0,54.462165499327135,54.27856053227845,55.100753136421
850,40.0,0.0,0.0,54.46065435636661,54.28819858184448,55.07061147340331
851,40.0,0.0,0.0,54.459093891520226,54.29689294694913,55.04422447675961
852,40.0,0.0,0.0,54.45751586897104,54.304709323872316,55.02115467453656
853,40.0,0.0,0.0,54.455946016193664,54.3117126351263,55.00101044798658
854,40.0,0.0,0.0,54.4544048454692,54.31796638219605,54.983441927036814
855,40.0,0.0,0.0,54.45290838808009,54.32353211942184,54.96813717115329
856,40.0,0.0,0.0,54.45146884802079,54.328469033131796,54.954818624473454
857,40.0,0.0,0.0,54.45009518188624,54.33283361356169,54.94323983324159
858,40.0,0.0,0.0,54.44879361132468,54.33667940922177,54.93318241320211
859,40.0,0.0,0.0,54.44756807410769,54.34005685465391,54.92445325449954
860,40.0,0.0,0.0,54.446420619509254,54.343013163296405,54.916881951683145
861,40.0,0.0,0.0,54.44535175331562,54.34559227766188,54.91031844654779
862,40.0,0.0,0.0,54.444360737420695,54.34783486938258,54.90463087172138
863,40.0,0.0,0.0,54.443445848604014,54.349778381984834,54.89970358311375
864,40.0,0.0,0.0,54.44260460074573,54.3514571095742,54.89543536956454
865,40.0,0.0,0.0,54.44183393440461,54.352902304976766,54.89173782826893
866,40.0,0.0,0.0,54.441130377374066,54.3541423112984,54.88853389482258
867,40.0,0.0,0.0,54.4404901795357,54.35520271133251,54.88575651701497
868,40.0,0.0,0.0,54.43990942505074,54.356106489757764,54.883347461817294
869,40.0,0.0,0.0,54.43938412466495,54.35687420360709,54.881256245358685
870,40.0,0.0,0.0,54.43891029065352,54.35752415704195,54.879439176063705
871,40.0,0.0,0.0,54.43848399669713,54.3580725770189,54.877858501533005
872,40.0,0.0,0.0,54.438101424758614,54.35853378697226,54.87648165018554
873,40.0,0.0,0.0,54.437758900822104,54.358920376149655,54.87528055913979
874,40.0,0.0,0.0,54.437452921161935,54.35924336271414,54.87423108028881
875,40.0,0.0,0.0,54.43718017062699,54.35951234916297,54.873312457013924
876,40.0,0.0,0.0,54.436937534257545,54.35973566900543,54.87250686447828
877,40.0,0.0,0.0,54.436722103396214,54.359920523985494,54.87179900693898
878,40.0,0.0,0.0,54.43653117731053,54.36007311143433,54.87117576600978
879,40.0,0.0,0.0,54.43636226121351,54.360198741587595,54.8706258942901
880,40.0,0.0,0.0,54.436213061449095,54.36030194491315,54.87013974924594
881,40.0,0.0,0.0,54.43608147850054,54.36038656966207,54.86970906268106
882,40.0,0.0,0.0,54.43596559838242,54.36045586998773,54.86932674156873
883,40.0,0.0,0.0,54.43586368288948,54.360512585078396,54.8689866964238
884,40.0,0.0,0.0,54.43577415909789,54.360559009819696,54.86868369377952
885,40.0,0.0,0.0,54.435695608445585,54.36059705755039,54.86841322969274
886,40.0,0.0,0.0,54.43562675565839,54.36062831550137,54.86817142153456
887,40.0,0.0,0.0,54.435566457735774,54.36065409351849,54.8679549156304
888,40.0,0.0,0.0,54.435513693164864,54.36067546666439,54.86776080859469
889,40.0,0.0,0.0,54.43546755149222,54.360693312281754,54.867586580462046
890,40.0,0.0,0.0,54.43542722334979,54.36070834207544,54.86743003794872
891,40.0,0.0,0.0,54.43539199100334,54.36072112974432,54.867289266387544
892,40.0,0.0,0.0,54.43536121946859,54.36073213465882,54.867162589067384
893,40.0,0.0,0.0,54.435334348220785,54.3607417220459,54.86704853287586
894,40.0,0.0,0.0,54.43531088350794,54.36075018010587,54.86694579929271
895,40.0,0.0,0.0,54.43529039126555,54.36075773444877,54.86685323991325
896,40.0,0.0,0.0,54.43527249062048,54.36076456020126,54.866769835797236
897,40.0,0.0,0.0,54.43525684796454,54.360770792100396,54.86669468004017
898,40.0,0.0,0.0,54.4352431715725,54.360776532856136,54.86662696305302
899,40.0,0.0,0.0,54.43523120673524,54.36078186003465,54.8665659601136
900,40.0,0.0,0.0,54.43522073137663,54.36078683168249,54.8665110208196
901,40.0,0.0,0.0,54.43521155212082,54.360791490887436,54.866461560131334
902,40.0,0.0,0.0,54.43520350077618,54.36079586944514,54.866417050741475
903,40.0,0.0,0.0,54.43519643120259,54.36079999077894,54.866377016551844
904,40.0,0.0,0.0,54.43519021652912,54.36080387224018,54.86634102707325
905,40.0,0.0,0.0,54.43518474669058,54.360807526898085,54.86630869259518
906,40.0,0.0,0.0,54.43517992625277,54.360810964912275,54.86627965999827
907,40.0,0.0,0.0,54.43517567249789,54.36081419456683,54.866253609103936
908,40.0,0.0,0.0,54.43517191374372,54.36081722303226,54.866230249474405
909,40.0,0.0,0.0,54.43516858787157,54.36082005691192,54.86620931759123
910,40.0,0.0,0.0,54.43516564104027,54.36082270261801,54.866190574353496
911,40.0,0.0,0.0,54.435163026565405,54.36082516661659,54.86617380284716
912,40.0,0.0,0.0,54.43516070394455,54.360827455572164,54.866158806345894
913,40.0,0.0,0.0,54.43515863801143,54.36082957641784,54.86614540651082
914,40.0,0.0,0.0,54.43515679820321,54.36083153637121,54.86613344176239
915,40.0,0.0,0.0,54.43515515792704,54.360833342912684,54.866122765802544
916,40.0,0.0,0.0,54.43515369401338,54.360835003738615,54.8661132462688
917,40.0,0.0,0.0,54.43515238624474,54.36083652669936,54.86610476350557
918,40.0,0.0,0.0,54.4351512169503,54.3608379197299,54.86609720943991
919,40.0,0.0,0.0,54.43515017065735,54.360839190778535,54.86609048655143
920,40.0,0.0,0.0,54.43514923379195,54.360840347737934,54.866084506927386
921,44.0,0.0,0.0,54.435148394422114,54.36084139838036,54.866079191395414
922,44.0,0.0,0.0,54.48580577043122,54.36084235030037,54.86607446872721
923,44.0,0.0,0.0,54.529599141222675,54.36671830490246,54.86576309032268
924,44.0,0.0,0.0,54.567341028052816,54.37676090131954,54.86587232623825
925,44.0,0.0,0.0,54.59975600755321,54.38960046007182,54.8668687220474
926,61.0,0.0,0.0,54.62749305409261,54.404156882683935,54.86901964875461
927,61.0,0.0,0.0,54.86643139690034,54.41959206109286,54.872443831845096
928,88.0,0.0,0.0,55.073751511468814,54.460079337799556,54.87584649010888
929,88.0,0.0,0.0,55.59550896906086,54.51795850734544,54.88222936086115
930,88.0,0.0,0.0,56.05270693609832,54.62620591504468,54.89137168855902
931,99.0,0.0,0.0,56.45450638156311,54.76891582728959,54.90906676556408
932,105.0,0.0,0.0,56.94687924451942,54.934122124161405,54.938757198795926
933,105.0,0.0,0.0,57.458491005656896,55.128331190068266,54.98135474965574
934,105.0,0.0,0.0,57.91262003468565,55.34944007999995,55.03885242858688
935,105.0,0.0,0.0,58.31454909369924,55.58815843089056,55.113296531275424
936,105.0,0.0,0.0,58.668319346398604,55.83802064956194,55.20547902056937
937,105.0,0.0,0.0,58.97715118017145,56.094578900772916,55.31537259543378
938,105.0,0.0,0.0,59.24370900567699,56.354778111937776,55.44243428022175
939,105.0,0.0,0.0,59.47028038573055,56.61650093430943,55.58581050834036
940,105.0,0.0,0.0,59.658906471040154,56.878247001650095,55.744471980336115
941,105.0,0.0,0.0,59.811483002631164,57.13891048252238,55.91729985460097
942,120.0,0.0,0.0,59.92984170323167,57.397626748347875,56.10313877020907
943,120.0,0.0,0.0,60.2057847829811,57.653666556910395,56.300827500781445
944,120.0,0.0,0.0,60.43901487631713,57.923329494160186,56.508062691268684
945,120.0,0.0,0.0,60.630427360238556,58.20464477123777,56.7257862613809
946,120.0,0.0,0.0,60.78079247689632,58.49620393995036,56.95463050858039
947,120.0,0.0,0.0,60.890869814828065,58.79707756897717,57.19500927722723
948,120.0,0.0,0.0,60.96150249053685,59.10675788305048,57.44719103240594
949,120.0,0.0,0.0,60.993694774800574,59.425130282629425,57.711358471747204
950,120.0,0.0,0.0,60.98867343949378,59.7524762230903,57.98765920319525
951,120.0,0.0,0.0,60.947930841211324,60.089511385259954,58.276251892506686
952,120.0,0.0,0.0,60.87324640687439,60.437466227343464,58.577352347627524
953,40.0,0.0,0.0,60.76668256995613,60.79822126144265,58.89128442705396
954,40.0,0.0,0.0,59.61738861142476,61.17451785354362,59.21854163467458
955,40.0,0.0,0.0,58.55182455886771,61.49028800947889,59.566010792401755
956,40.0,0.0,0.0,57.60015581034404,61.741921364032294,59.92461255819738
957,40.0,0.0,0.0,56.7788399126936,61.92193861183563,60.285482790906634
958,40.0,0.0,0.0,56.09168812101681,62.01895395702945,60.63960297272363
959,40.0,0.0,0.0,55.532650787101566,62.01764924555323,60.97745266401583
960,40.0,0.0,0.0,55.08931531973366,61.89922540442038,61.28867289880401
961,40.0,0.0,0.0,54.74621124554848,61.64297888699511,61.561788734195
962,40.0,0.0,0.0,54.48737750488624,61.22980448148445,61.78411299562278
963,40.0,0.0,0.0,54.298019072238255,60.64828844517075,61.942035597259434
964,40.0,0.0,0.0,54.16532709665523,59.903163775685556,62.02196021792189
965,40.0,0.0,0.0,54.07864524851209,59.02383953230304,62.012100938093866
966,40.0,0.0,0.0,54.029189877524175,58.06799676913039,61.90507506393099
967,40.0,0.0,0.0,54.00953693523684,57.11439215516003,61.70067145741514
968,40.0,0.0,0.0,54.01310126651822,56.24359459816151,61.407570551472354
969,40.0,0.0,0.0,54.03381848829471,55.51475643659788,61.0427561928141
970,40.0,0.0,0.0,54.06613247293002,54.95192269465335,60.628377688165685
971,40.0,0.0,0.0,54.10520691127379,54.54675532893383,60.18735478466724
972,40.0,0.0,0.0,54.147154925098775,54.27209412368427,59.73967534366109
973,40.0,0.0,0.0,54.18912324159293,54.09587615442821,59.30053903607263
974,40.0,0.0,0.0,54.229206348110985,53.98953361748917,58.88022490563914
975,40.0,0.0,0.0,54.266261255762146,53.93091864248349,58.48491248079883
976,40.0,0.0,0.0,54.29970261572784,53.90412123207253,58.11775924999172
977,40.0,0.0,0.0,54.32932486105747,53.89817618288856,57.77986370022796
978,40.0,0.0,0.0,54.35516621437731,53.90568200140632,57.47099933891943
979,40.0,0.0,0.0,54.37741214081832,53.92168541108897,57.1901298305453
980,40.0,0.0,0.0,54.39632992638096,53.94287678757124,56.93575413338289
981,40.0,0.0,0.0,54.412225773668055,53.96704030619398,56.706131331309685
982,40.0,0.0,0.0,54.425417437445766,53.99268769200549,56.499424212528474
983,40.0,0.0,0.0,54.43621729852525,54.01881681242713,56.313789265607866
984,40.0,0.0,0.0,54.44492233311594,54.04475284877617,56.14743176108841
985,40.0,0.0,0.0,54.45180858262273,54.07004345621684,55.99863822033917
986,40.0,0.0,0.0,54.4571285274169,54.094389119345266,55.86579429542147
987,40.0,0.0,0.0,54.46111030802061,54.117596501633756,55.74739327743005
988,40.0,0.0,0.0,54.46395809709631,54.13954689208822,55.6420386281479
989,40.0,0.0,0.0,54.465853164166305,54.16017462903304,55.54844274875954
990,40.0,0.0,0.0,54.466955332814365,54.179452165491014,55.46542343248878
991,40.0,0.0,0.0,54.46740463462697,54.197379589778535,55.39189894803226
992,40.0,0.0,0.0,54.467323033450185,54.21397715864251,55.32688237305049
993,40.0,0.0,0.0,54.466816139590904,54.22927988481922,55.2694755812786
994,40.0,0.0,0.0,54.46597486421413,54.243333538961394,55.21886314422663
995,40.0,0.0,0.0,54.46487698453011,54.2561916362296,55.17430631392157
996,40.0,0.0,0.0,54.46358860383522,54.267913117916095,55.1351371904378
997,40.0,0.0,0.0,54.462165499327135,54.27856053227846,55.10075313642104
998,40.0,0.0,0.0,54.46065435636662,54.28819858184448,55.07061147340335
999,40.0,0.0,0.0,54.459093891520226,54.296892946949086,55.044224476759645
1000,40.0,0.0,0.0,54.45751586897104,54.30470932387229,55.02115467453659
1001,40.0,0.0,0.0,54.45594601619368,54.3117126351263,55.001010447986594
1002,40.0,0.0,0.0,54.45440484546921,54.317966382196005,54.98344192703683
1003,40.0,0.0,0.0,54.45290838808012,54.3235321194218,54.968137171153295
1004,40.0,0.0,0.0,54.45146884802081,54.32846903313178,54.95481862447346
1005,40.0,0.0,0.0,54.450095181886255,54.33283361356172,54.9432398332416
1006,40.0,0.0,0.0,54.4487936113247,54.33667940922183,54.93318241320212
1007,40.0,0.0,0.0,54.44756807410772,54.340056854653966,54.924453254499554
1008,40.0,0.0,0.0,54.446420619509276,54.343013163296504,54.91688195168316
1009,40.0,0.0,0.0,54.44535175331565,54.34559227766201,54.91031844654781
1010,40.0,0.0,0.0,54.44436073742071,54.347834869382694,54.90463087172142
1011,40.0,0.0,0.0,54.44344584860403,54.34977838198495,54.899703583113805
1012,40.0,0.0,0.0,54.442604600745746,54.351457109574284,54.8954353695646
1013,40.0,0.0,0.0,54.44183393440462,54.35290230497681,54.891737828269
1014,40.0,0.0,0.0,54.44113037737406,54.354142311298446,54.88853389482264
1015,40.0,0.0,0.0,54.440490179535686,54.355202711332524,54.88575651701503
1016,40.0,0.0,0.0,54.439909425050736,54.356106489757735,54.88334746181735
1017,40.0,0.0,0.0,54.439384124664954,54.35687420360702,54.88125624535874
1018,40.0,0.0,0.0,54.438910290653524,54.35752415704191,54.87943917606375
1019,40.0,0.0,0.0,54.43848399669713,54.35807257701887,54.877858501533034
1020,40.0,0.0,0.0,54.438101424758614,54.358533786972245,54.87648165018557
1021,40.0,0.0,0.0,54.437758900822104,54.358920376149655,54.87528055913982
1022,40.0,0.0,0.0,54.437452921161935,54.35924336271418,54.87423108028884
1023,40.0,0.0,0.0,54.43718017062699,54.35951234916298,54.87331245701396
1024,40.0,0.0,0.0,54.436937534257545,54.35973566900543,54.87250686447832
1025,40.0,0.0,0.0,54.436722103396214,54.35992052398555,54.871799006939014
1026,40.0,0.0,0.0,54.43653117731051,54.360073111434374,54.87117576600982
1027,40.0,0.0,0.0,54.43636226121349,54.360198741587624,54.87062589429014
1028,40.0,0.0,0.0,54.43621306144908,54.360301944913175,54.87013974924599
1029,40.0,0.0,0.0,54.436081478500526,54.3603865696621,54.86970906268111
1030,40.0,0.0,0.0,54.435965598382396,54.3604558699877,54.86932674156877
1031,40.0,0.0,0.0,54.43586368288946,54.36051258507837,54.86898669642384
1032,40.0,0.0,0.0,54.435774159097875,54.36055900981975,54.86868369377955
1033,40.0,0.0,0.0,54.43569560844557,54.36059705755045,54.86841322969277
1034,40.0,0.0,0.0,54.43562675565836,54.36062831550146,54.8681714215346
1035,40.0,0.0,0.0,54.435566457735746,54.36065409351855,54.867954915630435
1036,40.0,0.0,0.0,54.43551369316482,54.36067546666453,54.86776080859472
1037,40.0,0.0,0.0,54.43546755149218,54.36069331228185,54.86758658046209
1038,40.0,0.0,0.0,54.43542722334975,54.36070834207554,54.86743003794878
1039,40.0,0.0,0.0,54.4353919910033,54.36072112974442,54.86728926638761
1040,40.0,0.0,0.0,54.43536121946856,54.36073213465889,54.86716258906746
1041,40.0,0.0,0.0,54.43533434822075,54.360741722045944,54.86704853287594
1042,40.0,0.0,0.0,54.435310883507896,54.36075018010591,54.866945799292786
1043,40.0,0.0,0.0,54.435290391265504,54.360757734448754,54.866853239913326
1044,40.0,0.0,0.0,54.435272490620434,54.36076456020123,54.8667698357973
1045,40.0,0.0,0.0,54.43525684796451,54.36077079210031,54.86669468004022
1046,40.0,0.0,0.0,54.43524317157246,54.36077653285605,54.866626963053065
1047,40.0,0.0,0.0,54.43523120673519,54.360781860034535,54.86656596011363
1048,40.0,0.0,0.0,54.435220731376575,54.36078683168233,54.86651102081962
1049,40.0,0.0,0.0,54.435211552120776,54.36079149088728,54.866461560131334
1050,40.0,0.0,0.0,54.43520350077614,54.36079586944497,54.86641705074146
1051,40.0,0.0,0.0,54.43519643120256,54.36079999077876,54.86637701655181
1052,40.0,0.0,0.0,54.43519021652912,54.36080387224001,54.86634102707319
1053,40.0,0.0,0.0,54.435184746690595,54.36080752689796,54.86630869259511
1054,40.0,0.0,0.0,54.43517992625277,54.36081096491219,54.86627965999819
1055,40.0,0.0,0.0,54.4351756724979,54.36081419456676,54.86625360910385
1056,40.0,0.0,0.0,54.43517191374373,54.3608172230322,54.86623024947432
1057,40.0,0.0,0.0,54.43516858787158,54.36082005691188,54.86620931759114
1058,40.0,0.0,0.0,54.43516564104028,54.36082270261802,54.86619057435341
1059,40.0,0.0,0.0,54.4351630265654,54.36082516661661,54.86617380284708
1060,40.0,0.0,0.0,54.43516070394456,54.36082745557218,54.86615880634582
1061,40.0,0.0,0.0,54.43515863801145,54.36082957641784,54.866145406510746
1062,40.0,0.0,0.0,54.435156798203224,54.36083153637125,54.86613344176233
1063,40.0,0.0,0.0,54.435155157927056,54.360833342912755,54.86612276580249
1064,40.0,0.0,0.0,54.43515369401338,54.36083500373866,54.86611324626876
1065,40.0,0.0,0.0,54.43515238624474,54.36083652669939,54.86610476350553
1066,40.0,0.0,0.0,54.4351512169503,54.36083791972992,54.86609720943987
1067,40.0,0.0,0.0,54.43515017065735,54.36083919077856,54.86609048655139
1068,40.0,0.0,0.0,54.43514923379193,54.360840347737906,54.86608450692735
1069,44.0,0.0,0.0,54.435148394422114,54.3608413983803,54.86607919139537
1070,44.0,0.0,0.0,54.48580577043123,54.360842350300345,54.86607446872716
1071,44.0,0.0,0.0,54.529599141222675,54.36671830490246,54.86576309032263
1072,44.0,0.0,0.0,54.567341028052816,54.37676090131957,54.8658723262382
1073,44.0,0.0,0.0,54.59975600755321,54.38960046007182,54.86686872204736
1074,61.0,0.0,0.0,54.62749305409261,54.404156882683935,54.86901964875457
1075,61.0,0.0,0.0,54.86643139690034,54.41959206109286,54.87244383184507
1076,88.0,0.0,0.0,55.073751511468814,54.46007933779957,54.87584649010885
1077,88.0,0.0,0.0,55.59550896906086,54.51795850734544,54.88222936086113
1078,88.0,0.0,0.0,56.05270693609832,54.626205915044665,54.891371688559
1079,99.0,0.0,0.0,56.45450638156312,54.768915827289604,54.909066765564056
1080,105.0,0.0,0.0,56.94687924451944,54.93412212416142,54.938757198795905
1081,105.0,0.0,0.0,57.458491005656896,55.12833119006831,54.98135474965573
1082,105.0,0.0,0.0,57.912620034685645,55.34944008000002,55.03885242858687
1083,105.0,0.0,0.0,58.31454909369923,55.58815843089059,55.113296531275424
1084,105.0,0.0,0.0,58.6683193463986,55.83802064956194,55.20547902056938
1085,105.0,0.0,0.0,58.977151180171454,56.09457890077293,55.315372595433786
1086,105.0,0.0,0.0,59.24370900567702,56.354778111937804,55.44243428022175
1087,105.0,0.0,0.0,59.47028038573056,56.61650093430946,55.585810508340366
1088,105.0,0.0,0.0,59.658906471040176,56.87824700165018,55.74447198033613
1089,105.0,0.0,0.0,59.81148300263118,57.138910482522476,55.91729985460099
1090,120.0,0.0,0.0,59.92984170323169,57.397626748348,56.1031387702091
1091,120.0,0.0,0.0,60.205784782981084,57.65366655691051,56.30082750078149
1092,120.0,0.0,0.0,60.43901487631709,57.9233294941603,56.50806269126874
1093,120.0,0.0,0.0,60.630427360238514,58.20464477123785,56.72578626138096
1094,120.0,0.0,0.0,60.780792476896266,58.49620393995042,56.95463050858045
1095,120.0,0.0,0.0,60.890869814828015,58.79707756897719,57.19500927722729
1096,120.0,0.0,0.0,60.9615024905368,59.10675788305055,57.447191032405996
1097,120.0,0.0,0.0,60.99369477480052,59.42513028262945,57.711358471747275
1098,120.0,0.0,0.0,60.98867343949373,59.7524762230903,57.98765920319532
1099,120.0,0.0,0.0,60.94793084121129,60.089511385259925,58.27625189250675
1100,120.0,0.0,0.0,60.87324640687435,60.437466227343435,58.57735234762759
1101,40.0,0.0,0.0,60.766682569956096,60.79822126144262,58.89128442705402
1102,40.0,0.0,0.0,59.61738861142473,61.17451785354365,59.21854163467462
1103,40.0,0.0,0.0,58.55182455886768,61.49028800947892,59.56601079240179
1104,40.0,0.0,0.0,57.600155810344,61.741921364032294,59.924612558197424
1105,40.0,0.0,0.0,56.778839912693556,61.92193861183563,60.28548279090668
1106,40.0,0.0,0.0,56.091688121016766,62.01895395702945,60.639602972723665
1107,40.0,0.0,0.0,55.53265078710154,62.01764924555317,60.977452664015864
1108,40.0,0.0,0.0,55.089315319733636,61.89922540442032,61.28867289880403
1109,40.0,0.0,0.0,54.74621124554845,61.64297888699508,61.56178873419501
1110,40.0,0.0,0.0,54.48737750488622,61.22980448148442,61.784112995622785
1111,40.0,0.0,0.0,54.29801907223823,60.64828844517072,61.94203559725944
1112,40.0,0.0,0.0,54.16532709665522,59.9031637756855,62.021960217921894
1113,40.0,0.0,0.0,54.078645248512075,59.023839532302986,62.012100938093866
1114,40.0,0.0,0.0,54.029189877524175,58.0679967691303,61.90507506393098
1115,40.0,0.0,0.0,54.00953693523685,57.11439215515995,61.700671457415126
1116,40.0,0.0,0.0,54.01310126651822,56.24359459816144,61.40757055147233
1117,40.0,0.0,0.0,54.03381848829471,55.51475643659781,61.042756192814075
1118,40.0,0.0,0.0,54.06613247293002,54.95192269465329,60.62837768816565
1119,40.0,0.0,0.0,54.10520691127379,54.546755328933784,60.18735478466721
1120,40.0,0.0,0.0,54.147154925098775,54.27209412368423,59.739675343661055
1121,40.0,0.0,0.0,54.18912324159293,54.095876154428225,59.3005390360726
1122,40.0,0.0,0.0,54.229206348111,53.9895336174892,58.88022490563911
1123,40.0,0.0,0.0,54.266261255762146,53.930918642483505,58.48491248079881
1124,40.0,0.0,0.0,54.29970261572784,53.90412123207258,58.1177592499917
1125,40.0,0.0,0.0,54.32932486105747,53.89817618288859,57.77986370022794
1126,40.0,0.0,0.0,54.35516621437731,53.90568200140632,57.4709993389194
1127,40.0,0.0,0.0,54.37741214081832,53.92168541108899,57.190129830545274
1128,40.0,0.0,0.0,54.39632992638097,53.942876787571265,56.935754133382865
1129,40.0,0.0,0.0,54.41222577366805,53.967040306194036,56.70613133130966
1130,40.0,0.0,0.0,54.42541743744576,53.992687692005575,56.49942421252847
1131,40.0,0.0,0.0,54.43621729852525,54.01881681242722,56.313789265607866
1132,40.0,0.0,0.0,54.44492233311594,54.04475284877623,56.14743176108843
1133,40.0,0.0,0.0,54.45180858262272,54.07004345621684,55.99863822033919
1134,40.0,0.0,0.0,54.457128527416884,54.094389119345266,55.865794295421495
1135,40.0,0.0,0.0,54.461110308020594,54.11759650163371,55.747393277430064
1136,40.0,0.0,0.0,54.463958097096295,54.139546892088134,55.64203862814791
1137,40.0,0.0,0.0,54.4658531641663,54.160174629032966,55.548442748759534
1138,40.0,0.0,0.0,54.46695533281434,54.179452165491,55.465423432488755
1139,40.0,0.0,0.0,54.46740463462696,54.19737958977849,55.391898948032235
1140,40.0,0.0,0.0,54.46732303345015,54.213977158642436,55.326882373050466
1141,40.0,0.0,0.0,54.46681613959087,54.22927988481918,55.26947558127857
