,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,d_stent,J
75,3066.902167,0.0,0.0,0.0,-1.0286113116881208,-1.8141099845550315,-0.6949330946772223,18.0,74.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,0.0
76,3067.05961,0.0,0.0,0.0,-1.0268767627931443,-1.5401086354021771,-0.7119037064078144,17.0,76.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,170.0,0.0
77,3067.239584,0.0,0.0,0.0,-0.7498609128867781,-1.2499899164127015,-0.7867883667209243,19.0,76.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
78,3067.399548,0.0,0.0,0.0,-0.7678478809510101,-1.1703152791099853,-0.709613016788464,17.0,75.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
79,3067.557151,0.0,0.0,0.0,-1.0051333862597258,-0.8290494263951729,-0.7683758321520004,16.0,77.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,0.0
80,3067.715156,0.0,0.0,0.0,-0.7651245802150197,-0.6396201787658811,-0.9274584200907627,19.0,76.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,0.0
81,3067.87753,0.0,0.0,0.0,-0.7795162846039614,-1.450198619707308,-1.227829521155127,17.0,70.0,67.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
82,3068.047058,0.0,0.0,0.0,-0.704526417552128,-1.5329176231471564,-1.2722128972192097,18.0,75.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,0.0
83,3068.20644,0.0,0.0,0.0,-0.2993559663571017,-2.0499955575359223,-1.25771333518355,20.0,71.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,169.0,0.0
84,3068.370479,0.0,0.0,0.0,-0.0590446659715167,-1.8306864455054637,-1.2467659774747633,19.0,76.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
85,3068.528543,0.0,0.0,0.0,-0.3634556510811575,-1.7942085982874119,-1.393021074024678,16.0,74.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,169.0,0.0
86,3068.685854,0.0,0.0,0.0,-0.40012588719603714,-1.988770326688737,-1.1575736386970705,18.0,73.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,0.0
87,3068.856523,0.0,0.0,0.0,-0.05140478221894229,-1.4043310151242565,-0.8049863185528467,20.0,78.0,74.0,65.0,65.0,64.0,9.0,9.0,9.0,181.0,0.0
88,3069.01959,0.0,0.0,0.0,-0.16755040260320841,-1.0723057957675053,-0.7358550725022797,17.0,76.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,0.0
89,3069.177156,0.0,0.0,0.0,-0.05315189402762188,-0.5620987430810089,-0.8076473102670265,19.0,78.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
90,3069.333998,0.0,0.0,0.0,-0.04698065264470985,-0.7003059093837294,-0.8042033118217846,18.0,74.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,0.0
91,3069.491382,0.0,0.0,0.0,-0.23119406685704336,-1.101694388947564,-1.0168449166641382,17.0,73.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,0.0
92,3069.671849,0.0,0.0,0.0,-0.10371317368981225,-0.9938035053163219,-1.0072820575882462,19.0,76.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
93,3069.830153,0.0,0.0,0.0,0.06713414906519288,-1.1153566630250111,-1.0262332123215616,19.0,74.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,181.0,0.0
94,3069.988217,0.0,0.0,0.0,-0.10523541187814489,-0.972441176956508,-0.7490278126140426,17.0,76.0,74.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
95,3070.145253,0.0,0.0,0.0,-0.001990701529753114,-0.9438335150107235,-0.6896248361686306,19.0,75.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,0.0
96,3070.302768,0.0,0.0,0.0,-0.005321276374619988,-1.1098875524085656,-0.537428891637501,18.0,74.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
97,3070.471147,0.0,0.0,0.0,-0.04235563373614015,-2.0527068603511225,-0.6122858880605309,18.0,69.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
98,3070.633931,0.0,0.0,0.0,-0.22703949249363875,-1.8992621022123757,-0.4909595965832567,17.0,76.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
99,3070.791255,0.0,0.0,0.0,-0.10022375791637161,-2.3135811409739375,-0.3416700149941905,19.0,71.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,168.0,0.0
100,3070.949236,0.0,0.0,0.0,-0.3950745646124223,-2.355386463444546,-0.37616722642502953,16.0,74.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,0.0
101,3071.21667,0.0,0.0,0.0,-0.5805703269891969,-2.1321172566684368,-0.5926302534892658,17.0,75.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,569.090400164633
102,3071.499813,0.0,0.0,0.0,-0.38632634651894593,-2.0737647590313344,-0.8786391961188587,19.0,74.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,550.8338512261646
103,3071.756044,0.0,0.0,0.0,-0.47230770951677004,-2.680612376577116,-0.9719311568656055,17.0,70.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,540.9443100636773
104,3072.017887,0.0,0.0,0.0,-0.6100606632597061,-2.376108142782911,-1.0140651369044607,17.0,76.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,579.3366382226304
105,3072.274819,0.0,0.0,0.0,-0.7209074178510488,-2.2365425984071408,-1.2038808728654589,17.0,74.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,560.4857808966406
106,3072.537666,0.0,0.0,0.0,-0.5007452626539508,-2.1930425911169635,-1.0814373920633331,19.0,74.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,553.6158241391429
107,3072.794094,0.0,0.0,0.0,-0.5653735723287494,-1.847029252209083,-1.0697920845802473,17.0,76.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,170.0,548.0237016383994
108,3073.057445,0.0,0.0,0.0,-0.6856507074171394,-1.3441074595999396,-1.0172387493017085,17.0,77.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,532.0200155728213
109,3073.313005,0.0,0.0,0.0,-0.6273077307417485,-1.5235429787958878,-0.8024701297341013,18.0,73.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,515.1913087388841
110,3073.578147,0.0,0.0,0.0,-0.7014434895056891,-1.6482022008791688,-0.6724095503730583,17.0,74.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,518.897469488686
111,3073.876199,0.0,0.0,0.0,-0.48556892931990037,-1.7138223172416645,-0.8940735677853242,19.0,74.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,525.6243978791098
112,3074.1664,0.0,0.0,0.0,-0.3981173003839946,-1.7673900279273056,-0.9854764711691546,18.0,74.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,524.8118144497505
113,3074.424057,0.0,0.0,0.0,-0.6714885490725213,-1.6560375269636154,-0.947676484939838,16.0,75.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,526.4202914557193
114,3074.680568,0.0,0.0,0.0,-0.6496915920222972,-1.687286689916391,-0.9782786267440757,18.0,74.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,524.9695189329493
115,3074.936902,0.0,0.0,0.0,-0.40908651468510415,-1.901571614972056,-0.8651847481183781,19.0,73.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,526.0330585036002
