,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,d_stent,J
92,2861.831098,0.0,0.0,0.0,0.07280865941632753,-1.223400949317238,-0.791076224538199,19.0,74.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
93,2861.990118,0.0,0.0,0.0,0.05596651860647439,-1.0604503274391845,-0.8348932121064054,18.0,76.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,0.0
94,2862.148886,0.0,0.0,0.0,0.16254086942525658,-1.0152919892797883,-0.9040312428513504,19.0,75.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,0.0
95,2862.325907,0.0,0.0,0.0,0.2827011448211745,-1.4779612361936216,-0.8821318674538832,19.0,72.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
96,2862.495802,0.0,0.0,0.0,0.3798397324647378,-1.4882318749284167,-1.0801234190761209,19.0,75.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
97,2862.657563,0.0,0.0,0.0,0.4586530597250369,-1.2397891504786145,-0.7486759471762925,19.0,76.0,75.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,0.0
98,2862.815216,0.0,0.0,0.0,0.3676854119523436,-1.6262971619911752,-0.5945728399879657,18.0,72.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,0.0
99,2862.97231,0.0,0.0,0.0,0.26050228270094733,-1.609286905898827,-0.6763034842743538,18.0,75.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
100,2863.141881,0.0,0.0,0.0,0.3290442599518033,-1.6482470805951834,-0.542872609190991,19.0,74.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,0.0
101,2863.448269,0.0,0.0,0.0,0.2630829260789045,-1.5596434289829517,-0.46127605043343767,18.0,75.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,519.2723135201693
102,2863.709106,0.0,0.0,0.0,0.17559525277593435,-1.764100837795425,-0.5674878415139775,18.0,73.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,169.0,515.9909846073152
103,2863.971469,0.0,0.0,0.0,0.26005435468718785,-1.2221935015849823,-0.3768701274715456,19.0,78.0,74.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,524.2437890168071
104,2864.254139,0.0,0.0,0.0,-0.10298124436180744,-0.6144361907021079,-0.3872961438846021,16.0,78.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,503.95483772636686
105,2864.509757,0.0,0.0,0.0,-0.03334381621109417,-0.7435902094779294,-0.29181641667440505,19.0,74.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,490.5328966824987
106,2864.765171,0.0,0.0,0.0,0.124809652441495,-0.9820865657180775,-0.6452674761594297,19.0,74.0,67.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,492.1515924772256
107,2865.020831,0.0,0.0,0.0,0.4067461059234314,-1.018331620902316,-0.8001888399361521,20.0,75.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,498.15146626763385
108,2865.277005,0.0,0.0,0.0,0.20374709549190895,-1.634201119127212,-1.0294184789083731,17.0,71.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,170.0,502.24222077270235
109,2865.532184,0.0,0.0,0.0,0.09343582498262704,-2.113301715033515,-0.8620425100759919,18.0,72.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,519.8983736464228
110,2865.787532,0.0,0.0,0.0,0.03883476098837191,-2.156870050096501,-0.8749404251559101,18.0,74.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,539.9571791769591
111,2866.043156,0.0,0.0,0.0,0.14914603076660837,-2.1259592446327105,-0.7042360682944393,19.0,74.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,542.4023139104485
112,2866.298603,0.0,0.0,0.0,-0.03810154103776897,-2.2572100249471703,-0.8249700876488548,17.0,73.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,541.8146046171823
113,2866.553598,0.0,0.0,0.0,-0.25737171085101496,-2.242259207656616,-0.835355162468109,17.0,74.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,548.8861999776077
114,2866.808199,0.0,0.0,0.0,-0.43437565652024235,-1.7311717924699082,-0.8094460312167557,17.0,77.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,549.5490684516797
115,2867.063841,0.0,0.0,0.0,-0.11296183190302189,-1.8366892057083817,-0.866319100242376,20.0,73.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,525.0110239877715
116,2867.320901,0.0,0.0,0.0,0.09295683019083567,-2.36747148306965,-1.08428464371723,19.0,71.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,527.0954475347771
117,2867.579077,0.0,0.0,0.0,0.07013361070475055,-2.3980172576383296,-1.3718239030371722,18.0,74.0,67.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,553.3416069357254
118,2867.84247,0.0,0.0,0.0,-0.13634376651724311,-2.166389811887953,-1.5439053353649799,17.0,75.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,556.3735732127977
119,2868.10342,0.0,0.0,0.0,-0.18162374473273646,-1.9466467446510762,-1.589176129081605,18.0,75.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,548.6308901657133
120,2868.360651,0.0,0.0,0.0,-0.02944371980390459,-1.7690123540387646,-1.6095874174252076,19.0,75.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,541.48835886316
121,2868.618129,0.0,0.0,0.0,-0.028077768291894234,-1.7797554670433158,-1.5490160032082558,18.0,74.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,536.5437399347034
122,2868.873876,0.0,0.0,0.0,-0.060952762485318335,-1.8217537851268446,-1.7157168247228798,18.0,74.0,67.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,534.9777896186899
123,2869.130842,0.0,0.0,0.0,0.06788645882205868,-1.5452480934871886,-1.668847540693446,19.0,76.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,170.0,541.5248893170171
124,2869.387805,0.0,0.0,0.0,0.05092228266231258,-1.2539717806934476,-1.2699635379722496,18.0,76.0,74.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,533.7855185835488
125,2869.643841,0.0,0.0,0.0,-0.15177094167478034,-1.3285882662329698,-1.1126441008307184,17.0,74.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,514.8972121817334
126,2869.899602,0.0,0.0,0.0,-0.34919373639756346,-1.145916702305712,-1.0361221381248074,17.0,76.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,512.4336423825739
127,2870.172135,0.0,0.0,0.0,-0.3538638132116785,-0.9297135737147499,-1.050697439273887,18.0,76.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,507.75071511619814
128,2870.463858,0.0,0.0,0.0,-0.4793162678590517,-1.2201480826580564,-1.156531739284138,17.0,73.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,504.661430721971
129,2870.719476,0.0,0.0,0.0,-0.1501049282390423,-1.8661505683666633,-1.2588694904796016,20.0,71.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,512.5061247016934
130,2870.975165,0.0,0.0,0.0,-0.2473185212201945,-2.145649002663262,-1.186650967455667,17.0,73.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,531.4948650072091
131,2871.231003,0.3376388529782209,0.0,0.0,-0.11784150748575728,-2.7697116064633605,-1.2496744175065304,19.0,70.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,167.0,543.3855196009481
132,2871.487008,1.3049554138967046,0.0,0.0,-0.0995493540014789,-2.7575845518169473,-1.2572635089475073,18.0,74.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,170.0,582.8549205579068
133,2871.743579,2.7713082211173083,0.3376388529782209,0.0,0.03611939449482149,-2.457970675827937,-1.323769678769101,19.0,75.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,617.6614695591054
134,2872.000679,4.5386582026834885,1.3049554138967046,0.0,-0.2850166822661149,-2.0284239875145147,-1.0846262985061985,16.0,76.0,73.0,65.0,65.0,64.0,24.0,9.0,9.0,179.0,1697.8435275426214
135,2872.256105,6.368314950360414,2.7713082211173083,0.3376388529782209,-0.49123028385055223,-1.4921613770175952,-1.0560540040087618,17.0,77.0,70.0,65.0,65.0,64.0,24.0,9.0,9.0,175.0,1826.9230618653617
136,2872.511991,8.013173181896281,4.5386582026834885,1.3049554138967046,-0.468744426923259,-1.953916754314534,-0.9289184973151423,18.0,71.0,72.0,65.0,65.0,64.0,32.0,26.0,9.0,177.0,4100.132158605022
137,2872.767185,9.25108567864807,6.368314950360414,2.7713082211173083,-0.26252664090638733,-2.2193909512446908,-0.5591054082801863,19.0,73.0,75.0,65.0,65.0,64.0,40.0,26.0,9.0,173.0,5570.637649391442
138,2873.023056,9.914865498419507,8.013173181896281,4.5386582026834885,-0.2174586252453108,-2.0549082490951065,-0.20920523322478335,18.0,75.0,75.0,65.0,65.0,64.0,40.0,34.0,9.0,179.0,7128.148505739381
139,2873.278037,9.914865498419507,9.25108567864807,6.368314950360414,-0.21480152951723186,-1.700409249691532,-0.1584812762792227,18.0,76.0,72.0,65.0,65.0,64.0,40.0,42.0,26.0,176.0,10511.544624705215
140,2873.533421,9.25108567864807,9.914865498419507,8.013173181896281,0.09791069071962566,-1.535610792925894,-0.08980184104577393,20.0,75.0,73.0,65.0,65.0,64.0,40.0,42.0,32.0,175.0,11934.646561161693
